"","PARID","saledate","date2","price","saleyr","SALETYPE","SALEVAL","presale","postsale","value","adj_price","lnadj_price"
"7315","28G431199",2024-11-06,"11-2024",245000,2024,"2","X",2023,2025,316.449,245893.445705311,12.4126535735396
"7316","28G431463",2024-03-13,"03-2024",160000,2024,"2","X",2023,2025,312.107,162817.495282067,12.0003851916542
"7317","28G432046",2024-01-03,"01-2024",153000,2024,"2","X",2023,2025,309.794,156856.682182353,11.9630878150853
"7318","28G440263",2024-08-29,"08-2024",80000,2024,"2","I",2023,2025,314.131,80884.2170941423,11.3007739924704
"7319","28G440900",2024-04-04,"04-2024",1e+05,2024,"2","I",2023,2025,313.016,101465.420298004,11.5274733326979
"7320","28G440946",2024-06-21,"06-2024",190000,2024,"2","X",2023,2025,313.131,192713.496907045,12.1689598929826
"7321","28H110152",2024-05-23,"05-2024",256000,2024,"2","X",2023,2025,313.14,259648.617231909,12.4670845237505
"7322","28H110736",2024-07-18,"07-2024",307500,2024,"2","X",2023,2025,313.566,311458.90338876,12.6490226771697
"7323","28H120232",2024-01-19,"01-2024",234000,2024,"2","X",2023,2025,309.794,239898.455102423,12.3879710090506
"7324","28H120241",2024-03-22,"03-2024",285000,2024,"2","X",2023,2025,312.107,290018.663471181,12.577700556689
"7325","28H120294",2024-09-10,"09-2024",257000,2024,"2","X",2023,2025,314.851,259246.345096569,12.4655340280042
"7326","28H120508",2024-07-01,"07-2024",234900,2024,"2","X",2023,2025,313.566,237924.215954536,12.379707481588
"7327","28H120957",2024-05-14,"05-2024",250000,2024,"2","X",2023,2025,313.14,253563.102765536,12.4433679971332
"7328","28H130307",2024-05-24,"05-2024",225000,2024,"2","X",2023,2025,313.14,228206.792488983,12.3380074814754
"7329","28H130381",2024-10-11,"10-2024",270000,2024,"2","X",2023,2025,315.564,271744.590637715,12.5126178991284
"7330","28H130619",2024-04-30,"04-2024",247000,2024,"2","X",2023,2025,313.016,250619.58813607,12.4316914833378
"7331","28H131021",2024-04-30,"04-2024",203000,2024,"2","X",2023,2025,313.016,205974.803204948,12.2355091257516
"7332","28H210607",2024-11-07,"11-2024",251500,2024,"2","4",2023,2025,316.449,252417.149366881,12.4388383525347
"7333","28H220525",2024-06-20,"06-2024",192000,2024,"2","X",2023,2025,313.131,194742.060032383,12.1794311928499
"7334","28H220552",2024-08-27,"08-2024",224900,2024,"2","X",2023,2025,314.131,227385.755305907,12.3344032167618
"7335","28H220570",2024-11-01,"11-2024",215000,2024,"2","X",2023,2025,316.449,215784.044190375,12.2820333911226
"7336","28H220709",2024-06-28,"06-2024",200700,2024,"2","I",2023,2025,313.131,203566.3096276,12.2237470766244
"7337","28H220855",2024-01-23,"01-2024",95799,2024,"2","I",2023,2025,309.794,98213.8123946881,11.4949021402019
"7338","28H221001",2024-08-26,"08-2024",146500,2024,"2","X",2023,2025,314.131,148119.222553648,11.9057727862536
"7339","28H230416",2024-05-14,"05-2024",275000,2024,"2","X",2023,2025,313.14,278919.41304209,12.5386781769375
"7340","28H230591",2024-03-05,"03-2024",202000,2024,"2","X",2023,2025,312.107,205557.087793609,12.2334790738216
"7341","28H231042",2024-08-07,"08-2024",310000,2024,"2","X",2023,2025,314.131,313426.341239801,12.6553196552757
"7342","28H240073",2024-02-12,"02-2024",222000,2024,"2","X",2023,2025,311.022,226697.359029265,12.3313711867995
"7343","28H241294",2024-06-18,"06-2024",107500,2024,"2","I",2023,2025,313.131,109035.267986881,11.5994266683899
"7344","28H241294",2024-11-06,"11-2024",198000,2024,"2","X",2023,2025,316.449,198722.049998578,12.1996623936894
"7345","28H241755",2024-04-22,"04-2024",178100,2024,"2","I",2023,2025,313.016,180709.913550745,12.1046483370054
"7346","28H310363",2024-03-01,"03-2024",120000,2024,"2","4",2023,2025,312.107,122113.12146155,11.7127031192024
"7347","28H310363",2024-10-09,"10-2024",229900,2024,"2","X",2023,2025,315.564,231385.486620781,12.3518403718991
"7348","28H310413",2024-02-22,"02-2024",88100,2024,"2","5",2023,2025,311.022,89964.1321192713,11.4071663378693
"7349","28H310660",2024-10-15,"10-2024",170000,2024,"2","X",2023,2025,315.564,171098.44595708,12.0499943771802
"7350","28H310734",2024-01-18,"01-2024",45500,2024,"2","I",2023,2025,309.794,46646.9218254711,10.7503622196498
"7351","28H311452",2024-09-19,"09-2024",215000,2024,"2","X",2023,2025,314.851,216879.238115807,12.2870959712367
"7352","28H311852",2024-05-13,"05-2024",189900,2024,"2","Z",2023,2025,313.14,192606.532860701,12.1684046970892
"7353","28H320197",2024-05-14,"05-2024",175000,2024,"2","X",2023,2025,313.14,177494.171935875,12.0866930531945
"7354","28H330341",2024-09-27,"09-2024",90000,2024,"2","I",2023,2025,314.851,90786.6578159193,11.4162676134393
"7355","28H330415",2024-09-10,"09-2024",199900,2024,"2","X",2023,2025,314.851,201647.254415581,12.2142751846154
"7356","28H331854",2024-08-26,"08-2024",84000,2024,"2","X",2023,2025,314.131,84928.4279488494,11.3495641566398
"7357","28H340030",2024-01-31,"01-2024",175000,2024,"2","X",2023,2025,309.794,179411.237790274,12.0974358676164
"7358","28H340425",2024-07-02,"07-2024",216000,2024,"2","X",2023,2025,313.566,218780.888234056,12.2958259976073
"7359","28H340618",2024-08-09,"08-2024",206200,2024,"2","I",2023,2025,314.131,208479.069560152,12.2475939293794
"7360","28H423201",2024-02-20,"02-2024",113000,2024,"2","X",2023,2025,311.022,115390.998064446,11.6560816236395
"7361","28H423652",2024-09-23,"09-2024",210000,2024,"2","X",2023,2025,314.851,211835.534903812,12.2635654738265
"7362","28H424048",2024-03-12,"03-2024",145000,2024,"2","X",2023,2025,312.107,147553.355099373,11.9019451188409
"7363","28H424059",2024-10-21,"10-2024",87500,2024,"2","X",2023,2025,315.564,88065.3765955559,11.3858347334935
"7364","28H424093",2024-06-21,"06-2024",150000,2024,"2","X",2023,2025,313.131,152142.234400299,11.9325711149184
"7365","28H424136",2024-06-14,"06-2024",147000,2024,"2","X",2023,2025,313.131,149099.389712293,11.9123684076009
"7366","28H424147",2024-10-09,"10-2024",85000,2024,"2","X",2023,2025,315.564,85549.22297854,11.3568471966203
"7367","28H430164",2024-08-02,"08-2024",199500,2024,"2","X",2023,2025,314.131,201705.016378517,12.2145615941264
"7368","28H440097",2024-09-17,"09-2024",235000,2024,"2","X",2023,2025,314.851,237054.050963789,12.3760434572532
"7369","28H440103",2024-11-04,"11-2024",305000,2024,"2","X",2023,2025,316.449,306112.248735183,12.6317071396023
"7370","28H440251",2024-01-09,"01-2024",220000,2024,"2","P",2023,2025,309.794,225545.556079201,12.3262774400452
"7371","28H440864",2024-10-02,"10-2024",165000,2024,"2","X",2023,2025,315.564,166066.138723048,12.0201414140306
"7372","28H440956",2024-10-09,"10-2024",169000,2024,"2","X",2023,2025,315.564,170091.984510274,12.0440946550531
"7373","28H510091",2024-03-06,"03-2024",218000,2024,"2","X",2023,2025,312.107,221838.837321816,12.3097064392095
"7374","28H510301",2024-10-18,"10-2024",268800,2024,"2","X",2023,2025,315.564,270536.836901548,12.508163548779
"7375","28H510431",2024-07-01,"07-2024",272000,2024,"2","X",2023,2025,313.566,275501.8592577,12.5263496562191
"7376","28H510860",2024-09-18,"09-2024",289900,2024,"2","X",2023,2025,314.851,292433.9122315,12.5859939790366
"7377","28H511102",2024-09-23,"09-2024",269000,2024,"2","X",2023,2025,314.851,271351.232805359,12.5111693227109
"7378","28H520210",2024-01-19,"01-2024",289900,2024,"2","X",2023,2025,309.794,297207.530488002,12.6021859296205
"7379","28H530413",2024-03-26,"03-2024",230000,2024,"2","X",2023,2025,312.107,234050.149467971,12.3632906853436
"7380","28H610355",2024-02-23,"02-2024",305000,2024,"2","X",2023,2025,311.022,311453.578846512,12.6490055815346
"7381","28H610498",2024-09-24,"09-2024",300994,2024,"2","X",2023,2025,314.851,303624.880918276,12.6235482741044
"7382","28H610652",2024-03-07,"03-2024",175000,2024,"2","X",2023,2025,312.107,178081.63546476,12.0899973503439
"7383","28H620046",2024-01-02,"01-2024",199900,2024,"2","X",2023,2025,309.794,204938.893910147,12.2304671351992
"7384","28H620365",2024-06-10,"06-2024",231000,2024,"2","X",2023,2025,313.131,234299.04097646,12.3643535313439
"7385","28H620530",2024-09-23,"09-2024",185000,2024,"2","X",2023,2025,314.851,186617.018843834,12.1368137681873
"7386","28H620806",2024-08-01,"08-2024",385000,2024,"2","X",2023,2025,314.131,389255.29476556,12.8719906920843
"7387","28H620961",2024-07-15,"07-2024",213000,2024,"2","X",2023,2025,313.566,215742.264786361,12.2818397556326
"7388","28H620970",2024-10-11,"10-2024",215000,2024,"2","X",2023,2025,315.564,216389.211063366,12.2848339682576
"7389","28H621399",2024-04-02,"04-2024",160000,2024,"2","X",2023,2025,313.016,162344.672476806,11.9974769619436
"7390","28H621674",2024-07-10,"07-2024",1e+05,2024,"2","I",2023,2025,313.566,101287.448256507,11.5257177759112
"7391","28H621751",2024-09-06,"09-2024",135000,2024,"2","X",2023,2025,314.851,136179.986723879,11.8217327215474
"7392","28H621805",2024-05-16,"05-2024",236000,2024,"2","X",2023,2025,313.14,239363.569010666,12.3857388842966
"7393","28H630089",2024-01-04,"01-2024",167500,2024,"2","X",2023,2025,309.794,171722.184742119,12.053633244958
"7394","28H630201",2024-10-09,"10-2024",255000,2024,"2","X",2023,2025,315.564,256647.66893562,12.4554594852884
"7395","28H630513",2024-09-24,"09-2024",285000,2024,"2","5",2023,2025,314.851,287491.083083744,12.5689471233777
"7396","28H630531",2024-07-08,"07-2024",477501,2024,"2","X",2023,2025,313.566,483648.578299305,13.0891138440826
"7397","28H630595",2024-01-31,"01-2024",367000,2024,"2","X",2023,2025,309.794,376250.995823031,12.8380117417474
"7398","28H630782",2024-06-17,"06-2024",265000,2024,"2","X",2023,2025,313.131,268784.614107195,12.5016656468084
"7399","28H631002",2024-05-31,"05-2024",356000,2024,"2","X",2023,2025,313.14,361073.858338124,12.796837810123
"7400","28H640297",2024-05-23,"05-2024",160000,2024,"2","X",2023,2025,313.14,162280.385769943,11.9970808945048
"7401","28H640817",2024-01-02,"01-2024",177000,2024,"2","X",2023,2025,309.794,181461.651936448,12.1087996262667
"7402","28H640835",2024-09-16,"09-2024",135000,2024,"2","X",2023,2025,314.851,136179.986723879,11.8217327215474
"7403","28H640871",2024-05-03,"05-2024",169900,2024,"2","X",2023,2025,313.14,172321.484639458,12.0571171079488
"7404","28H641412",2024-02-23,"02-2024",177000,2024,"2","X",2023,2025,311.022,180745.191658468,12.104843537501
"7405","28H641421",2024-07-18,"07-2024",175000,2024,"2","I",2023,2025,313.566,177253.034448888,12.0853335638466
"7406","28H641531",2024-01-31,"01-2024",70000,2024,"2","I",2023,2025,309.794,71764.4951161094,11.1811451357422
"7407","28H641531",2024-07-31,"07-2024",143000,2024,"2","X",2023,2025,313.566,144841.051006806,11.883392220183
"7408","28H641540",2024-08-30,"08-2024",67000,2024,"2","I",2023,2025,314.131,67740.5318163441,11.1234399771875
"7409","28H641881",2024-09-20,"09-2024",162000,2024,"2","X",2023,2025,314.851,163415.984068655,12.0040542783414
"7410","28Q310927",2024-10-07,"10-2024",475000,2024,"2","X",2023,2025,315.564,478069.187233018,13.0775107441646
"7411","28Q311001",2024-08-01,"08-2024",531000,2024,"2","X",2023,2025,314.131,536868.990962369,13.1935093790385
"7412","28Q320753",2024-09-17,"09-2024",485000,2024,"2","X",2023,2025,314.851,489239.211563565,13.1006068340465
"7413","28Q321022",2024-01-05,"01-2024",650000,2024,"2","X",2023,2025,309.794,666384.59750673,13.4096222565826
"7414","28Q330341",2024-10-11,"10-2024",550000,2024,"2","X",2023,2025,315.564,553553.795743494,13.2241142183565
"7415","28Q330992",2024-06-24,"06-2024",780000,2024,"2","X",2023,2025,313.131,791139.618881555,13.5812297405058
"7416","28Q340283",2024-05-03,"05-2024",402000,2024,"2","X",2023,2025,313.14,407729.469246982,12.91835916789
"7417","28Q530011",2024-03-04,"03-2024",479000,2024,"2","X",2023,2025,312.107,487434.876500687,13.0969119738313
"7418","28Q540362",2024-10-09,"10-2024",632000,2024,"2","X",2023,2025,315.564,636083.634381615,13.3630853342768
"7419","28Q610146",2024-03-01,"03-2024",350000,2024,"2","X",2023,2025,312.107,356163.270929521,12.7831445309038
"7420","28Q630298",2024-07-02,"07-2024",440000,2024,"2","X",2023,2025,313.566,445664.772328633,13.0073223168354
"7421","28T110070",2024-09-10,"09-2024",790000,2024,"2","X",2023,2025,314.851,796905.107495291,13.5884908885701
"7422","28T110070",2024-09-10,"09-2024",790000,2024,"2","4",2023,2025,314.851,796905.107495291,13.5884908885701
"7423","28U110178",2024-03-13,"03-2024",299000,2024,"2","X",2023,2025,312.107,304265.194308362,12.6256549498111
"7424","28U540278",2024-03-27,"03-2024",235000,2024,"1","X",2023,2025,312.107,239138.196195535,12.3847968905645
"7425","28U540300",2024-11-06,"11-2024",573600,2024,"2","X",2023,2025,316.449,575691.756965577,13.2633276522803
"7426","28V110353",2024-10-24,"10-2024",340000,2024,"2","X",2023,2025,315.564,342196.89191416,12.7431415577402
"7427","28V110562",2024-04-02,"04-2024",382500,2024,"2","I",2023,2025,313.016,388105.232639865,12.8690317999764
"7428","28V110584",2024-08-21,"08-2024",345000,2024,"2","X",2023,2025,314.131,348813.186218488,12.7622917748279
"7429","28V110861",2024-07-08,"07-2024",369000,2024,"2","X",2023,2025,313.566,373750.684066512,12.8313442339637
"7430","28V110971",2024-06-06,"06-2024",379900,2024,"2","4",2023,2025,313.131,385325.565657824,12.8618438810157
"7431","28V130432",2024-10-08,"10-2024",464000,2024,"2","X",2023,2025,315.564,466998.111318148,13.0540804923562
"7432","28V130533",2024-08-14,"08-2024",339000,2024,"2","X",2023,2025,314.131,342746.869936428,12.744747465177
"7433","28V130616",2024-06-05,"06-2024",475000,2024,"2","I",2023,2025,313.131,481783.742267613,13.0852506248568
"7434","28V140819",2024-03-13,"03-2024",465000,2024,"2","X",2023,2025,312.107,473188.345663506,13.0672487820077
"7435","28V240212",2024-01-24,"01-2024",410000,2024,"2","X",2023,2025,309.794,420334.899965784,12.9488070533912
"7436","28V330320",2024-02-27,"02-2024",410000,2024,"2","X",2023,2025,311.022,418675.302711705,12.9448509646255
"7437","28V430079",2024-10-03,"10-2024",370000,2024,"2","X",2023,2025,315.564,372390.735318351,12.8276989457682
"7438","28V520158",2024-04-15,"04-2024",460000,2024,"2","X",2023,2025,313.016,466740.933370818,13.053529636193
"7439","28V610226",2024-06-05,"06-2024",554000,2024,"2","X",2023,2025,313.131,561911.985718437,13.2391005075694
"7440","28V610381",2024-10-24,"10-2024",435500,2024,"2","X",2023,2025,315.564,438313.960084167,12.9906907364225
"7441","28V610644",2024-07-12,"07-2024",453000,2024,"2","X",2023,2025,313.566,458832.140601979,13.0364397154062
"7442","28V630257",2024-09-23,"09-2024",418000,2024,"2","X",2023,2025,314.851,421653.588522825,12.9519393756338
"7443","28W120483",2024-03-05,"03-2024",470000,2024,"2","X",2023,2025,312.107,478276.392391071,13.0779440711245
"7444","28W120494",2024-07-30,"07-2024",410000,2024,"2","X",2023,2025,313.566,415278.53785168,12.9367047496215
"7445","28W140173",2024-06-13,"06-2024",520000,2024,"2","X",2023,2025,313.131,527426.412587703,13.1757646323976
"7446","28W140416",2024-06-06,"06-2024",446000,2024,"2","X",2023,2025,313.131,452369.576950222,13.0222547728422
"7447","28W210221",2024-08-20,"08-2024",485000,2024,"2","X",2023,2025,314.131,490360.566133237,13.102896248734
"7448","28W210287",2024-11-19,"11-2024",390000,2024,"2","X",2023,2025,316.449,391422.219694169,12.8775421021186
"7449","28W220077",2024-07-03,"07-2024",479000,2024,"2","X",2023,2025,313.566,485166.877148671,13.092248187334
"7450","28W220110",2024-08-07,"08-2024",555000,2024,"2","X",2023,2025,314.131,561134.256090612,13.2377154715429
"7451","28W220770",2024-04-05,"04-2024",465000,2024,"2","X",2023,2025,313.016,471814.204385718,13.0643405522972
"7452","28W230142",2024-06-11,"06-2024",585000,2024,"2","X",2023,2025,313.131,593354.714161166,13.293547668054
"7453","28W240323",2024-07-22,"07-2024",478000,2024,"2","X",2023,2025,313.566,484154.002666105,13.0901583224146
"7454","28W240406",2024-07-26,"07-2024",642500,2024,"2","X",2023,2025,313.566,650771.85504806,13.3859144066925
"7455","28W240424",2024-10-30,"10-2024",545000,2024,"2","X",2023,2025,315.564,548521.488509462,13.2149817347932
"7456","28W240507",2024-02-27,"02-2024",550000,2024,"2","X",2023,2025,311.022,561637.601198629,13.2386120831537
"7457","28W310189",2024-03-18,"03-2024",525000,2024,"2","X",2023,2025,312.107,534244.906394281,13.188609639012
"7458","28W310277",2024-04-01,"04-2024",354000,2024,"2","X",2023,2025,313.016,359187.587854934,12.7916000598436
"7459","28W320331",2024-08-08,"08-2024",341000,2024,"2","X",2023,2025,314.131,344768.975363781,12.75062983508
"7460","28W320562",2024-07-17,"07-2024",350000,2024,"2","X",2023,2025,313.566,354506.068897776,12.7784807444066
"7461","28W340175",2024-07-05,"07-2024",415000,2024,"2","X",2023,2025,313.566,420342.910264506,12.9488261101538
"7462","28W340681",2024-03-29,"03-2024",360000,2024,"2","X",2023,2025,312.107,366339.36438465,12.8113154078705
"7463","28X520046",2024-05-06,"05-2024",935000,2024,"2","X",2023,2025,313.14,948326.004343105,13.7624536085596
"7464","28Y110064",2024-03-12,"03-2024",115000,2024,"1","X",2023,2025,312.107,117025.074733985,11.6701435047836
"7465","28Y140115",2024-10-03,"10-2024",980000,2024,"2","X",2023,2025,315.564,986332.217870226,13.8017485117946
"7466","28Y220053",2024-06-20,"06-2024",255000,2024,"2","X",2023,2025,313.131,258641.798480508,12.4631993659806
"7467","28Y410056",2024-08-05,"08-2024",530000,2024,"2","X",2023,2025,314.131,535857.938248692,13.1916243643427
"7468","29H110102",2024-03-05,"03-2024",221000,2024,"2","X",2023,2025,312.107,224891.665358355,12.3233740779381
"7469","29H110263",2024-07-01,"07-2024",248000,2024,"2","X",2023,2025,313.566,251192.871676138,12.4339763360881
"7470","29H110432",2024-05-08,"05-2024",175000,2024,"2","4",2023,2025,313.14,177494.171935875,12.0866930531945
"7471","29H110432",2024-10-24,"10-2024",325000,2024,"2","X",2023,2025,315.564,327099.970212065,12.6980211224597
"7472","29H110634",2024-08-09,"08-2024",289900,2024,"2","X",2023,2025,314.131,293104.181694898,12.5882833937241
"7473","29H111352",2024-11-07,"11-2024",399999,2024,"2","X",2023,2025,316.449,401457.683219097,12.9028574100998
"7474","29H120053",2024-02-12,"02-2024",210000,2024,"2","X",2023,2025,311.022,214443.447730386,12.2758013356447
"7475","29H120231",2024-05-24,"05-2024",299900,2024,"2","X",2023,2025,313.14,304174.298077537,12.6253561650259
